Complaint ID,Date received,Product,Sub-product,Issue,Company public response,Company,State,ZIP code,Consumer consent provided?,Submitted via,Date sent to company,Timely response?,Consumer disputed?,Company response to consumer
2227605,11/29/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Yes,Freedom Mortgage Company,TX,77008,Consent provided,Web,11/29/2016,Yes,No,Closed with explanation
2225854,11/28/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,"LoanCare, LLC",TX,75094,Consent provided,Web,11/28/2016,Yes,No,Closed with explanation
2224486,11/28/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Yes,"Shellpoint Partners, LLC",TX,75071,Consent provided,Web,11/28/2016,Yes,Yes,Closed with explanation
2224397,11/27/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,PHH Mortgage Services Corporation,TX,78233,Consent not provided,Web,11/27/2016,Yes,Yes,Closed with explanation
2223670,11/25/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,78613,Consent not provided,Web,11/25/2016,Yes,No,Closed with explanation
2222157,11/23/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",No,"PENNYMAC LOAN SERVICES, LLC.",TX,77365,Consent not provided,Web,11/23/2016,Yes,Yes,Closed with explanation
2220697,11/23/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,77523,Consent provided,Web,11/23/2016,Yes,No,Closed with non-monetary relief
2221860,11/23/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,"CITIBANK, N.A.",TX,75181,Consent not provided,Web,11/23/2016,Yes,No,Closed with explanation
2221157,11/23/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Freedom Mortgage Company,TX,76712,Consent not provided,Web,11/23/2016,Yes,No,Closed with explanation
2217372,11/22/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,77365,Consent provided,Web,11/22/2016,Yes,Yes,Closed with explanation
2219158,11/22/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,77523,Consent provided,Web,11/22/2016,Yes,No,Closed with non-monetary relief
2217318,11/22/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,"CITIBANK, N.A.",TX,78254,Other,Web,11/22/2016,Yes,Yes,Closed with explanation
2218766,11/21/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Yes,WELLS FARGO & COMPANY,TX,78249,Consent provided,Web,11/21/2016,Yes,No,Closed with explanation
2217702,11/21/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,78217,Consent provided,Web,11/21/2016,Yes,No,Closed with explanation
2216580,11/20/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77505,Consent provided,Web,11/20/2016,Yes,No,Closed with monetary relief
2215365,11/18/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,77049,Consent provided,Web,11/18/2016,Yes,No,Closed with explanation
2213444,11/17/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",No,NATIONSTAR MORTGAGE LLC,TX,76092,Consent provided,Web,11/17/2016,Yes,No,Closed
2214110,11/17/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,78542,Consent provided,Web,11/17/2016,Yes,No,Closed with explanation
2212288,11/16/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,"Community Loan Servicing, LLC (formerly known as Bayview Loan Servicing, LLC)",TX,77302,Unknown,Phone,1/31/2017,Yes,No,Closed with explanation
2210830,11/16/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Yes,Ditech Financial LLC,TX,79924,Consent provided,Web,11/16/2016,Yes,No,Closed with explanation
2211371,11/16/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,75009,Consent not provided,Web,11/16/2016,Yes,No,Closed with explanation
2210496,11/16/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,78641,Consent provided,Web,11/16/2016,Yes,No,Closed with explanation
2211613,11/15/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,"Servis One, Inc., Titusville, PA Branch",TX,77494,Consent provided,Web,11/15/2016,Yes,No,Closed with explanation
2208659,11/15/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,Franklin Credit Management Corporation,TX,76401,Consent not provided,Web,11/15/2016,Yes,No,Closed with explanation
2206202,11/14/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,"PENNYMAC LOAN SERVICES, LLC.",TX,75061,Unknown,Phone,11/16/2016,Yes,No,Closed with explanation
2205841,11/14/2016,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",No,JPMORGAN CHASE & CO.,TX,79912,Consent provided,Web,11/14/2016,Yes,No,Closed with explanation
2207390,11/14/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,"Real Time Group, Inc.",TX,75219,Consent provided,Web,11/14/2016,Yes,No,Closed with explanation
2205933,11/14/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Yes,"Flagstar Bank, N.A.",TX,78253,Consent provided,Web,11/14/2016,Yes,No,Closed with explanation
2205232,11/12/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,75098,Consent provided,Web,11/12/2016,Yes,No,Closed with explanation
2205731,11/12/2016,Mortgage,FHA mortgage,"Application, originator, mortgage broker",No,"Montage Mortgage, LLC",TX,76016,Consent not provided,Web,11/12/2016,No,No,Closed with explanation
2205363,11/11/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77083,Consent provided,Web,11/11/2016,Yes,No,Closed with explanation
2203758,11/10/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,Freedom Mortgage Company,TX,76016,Unknown,Phone,11/10/2016,Yes,No,Closed with explanation
2203098,11/10/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"Caliber Home Loans, Inc.",TX,78227,Consent provided,Web,11/10/2016,Yes,No,Closed with explanation
2204774,11/10/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,BBVA FINANCIAL CORPORATION,TX,77096,Consent provided,Web,11/10/2016,Yes,No,Closed with non-monetary relief
2203864,11/10/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,JPMORGAN CHASE & CO.,TX,77489,Consent not provided,Web,11/10/2016,Yes,No,Closed with explanation
2204714,11/10/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,79928,Consent provided,Web,11/10/2016,Yes,No,Closed with explanation
2201618,11/9/2016,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,No,NATIONSTAR MORTGAGE LLC,TX,76016,Consent not provided,Web,11/9/2016,Yes,No,Closed with explanation
2200773,11/9/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,77083,Consent provided,Web,11/9/2016,Yes,No,Closed with explanation
2199930,11/8/2016,Mortgage,VA mortgage,Settlement process and costs,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,79932,Unknown,Phone,11/8/2016,Yes,No,Closed with non-monetary relief
2201170,11/8/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,79106,Consent not provided,Web,11/9/2016,Yes,No,Closed with explanation
2201024,11/8/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,75070,Consent provided,Web,11/8/2016,Yes,No,Closed with explanation
2200088,11/8/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,79106,Consent not provided,Web,11/8/2016,Yes,No,Closed with explanation
2198546,11/8/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,RoundPoint Mortgage Servicing Corporation,TX,75089,Consent provided,Web,11/8/2016,Yes,No,Closed with explanation
2199375,11/8/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",No,HANCOCK WHITNEY BANK,TX,77584,Consent provided,Web,11/9/2016,Yes,Yes,Closed with explanation
2200886,11/8/2016,Mortgage,VA mortgage,"Application, originator, mortgage broker",Yes,"SERVICE 1ST MORTGAGE, INC.",TX,75080,Consent provided,Web,11/8/2016,Yes,No,Closed
2198240,11/7/2016,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",No,FIRST CONTINENTAL MORTGAGE LTD,TX,78634,Consent provided,Web,11/14/2016,Yes,Yes,Closed with explanation
2199041,11/7/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,Freedom Mortgage Company,TX,75033,Consent not provided,Web,11/7/2016,Yes,No,Closed with explanation
2196144,11/6/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77084,Consent provided,Web,11/6/2016,Yes,Yes,Closed with explanation
2196658,11/6/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,75009,Consent not provided,Web,11/6/2016,Yes,No,Closed with explanation
2196111,11/5/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,77095,Consent provided,Web,11/5/2016,Yes,No,Closed with explanation
2197078,11/5/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,76182,Consent provided,Web,11/5/2016,Yes,No,Closed with explanation
2193284,11/4/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,75070,Consent provided,Web,11/4/2016,Yes,Yes,Closed with non-monetary relief
2195856,11/4/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,75090,Consent provided,Web,11/4/2016,Yes,No,Closed with explanation
2194928,11/4/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,SIERRA PACIFIC MORTGAGE,TX,75023,Unknown,Phone,11/4/2016,Yes,No,Closed with explanation
2193803,11/3/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,78218,Consent not provided,Web,11/3/2016,Yes,No,Closed with explanation
2193348,11/3/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,Freedom Mortgage Company,TX,75002,Consent provided,Web,11/3/2016,Yes,No,Closed with explanation
2194177,11/3/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,79912,Consent provided,Web,11/3/2016,Yes,Yes,Closed with explanation
2192756,11/3/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,78572,Consent provided,Web,11/3/2016,Yes,No,Closed with explanation
2194066,11/3/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,SN SERVICING CORPORATION,TX,78064,Unknown,Referral,11/4/2016,Yes,Yes,Closed with explanation
2191915,11/2/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,PHH Mortgage Services Corporation,TX,77339,Consent not provided,Web,11/4/2016,Yes,Yes,Closed with explanation
2191437,11/2/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,"Real Time Group, Inc.",TX,76039,Consent provided,Web,11/27/2016,Yes,Yes,Closed with explanation
2189036,11/1/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,75025,Consent provided,Web,11/1/2016,Yes,Yes,Closed with explanation
2188923,11/1/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,78238,Consent not provided,Web,11/1/2016,Yes,No,Closed with explanation
2188980,11/1/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,"MONEY SOURCE, THE",TX,75454,Consent not provided,Web,11/1/2016,Yes,No,Closed with explanation
2186298,11/1/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,76227,Consent not provided,Web,11/1/2016,Yes,No,Closed with explanation
2190026,11/1/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,Ditech Financial LLC,TX,75093,Consent provided,Web,11/1/2016,Yes,No,Closed with explanation
2189814,11/1/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,77498,Unknown,Phone,11/2/2016,Yes,No,Closed with explanation
2186239,10/31/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,75082,Consent provided,Web,11/2/2016,Yes,No,Closed with explanation
2186831,10/31/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,Ditech Financial LLC,TX,78664,Consent provided,Web,10/31/2016,Yes,Yes,Closed with explanation
2187252,10/31/2016,Mortgage,Conventional fixed mortgage,Settlement process and costs,No,JPMORGAN CHASE & CO.,TX,77493,Consent provided,Web,10/31/2016,Yes,Yes,Closed with explanation
2185455,10/30/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,77382,Consent not provided,Web,10/30/2016,Yes,No,Closed with explanation
2185703,10/30/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",No,Ocwen Financial Corporation,TX,77382,Consent not provided,Web,10/30/2016,Yes,No,Closed
2185580,10/30/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,"REPUBLIC MORTGAGE HOME LOANS, LLC",TX,77382,Consent not provided,Web,10/30/2016,No,No,Untimely response
2185673,10/30/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,77382,Consent provided,Web,10/30/2016,Yes,No,Closed with explanation
2185375,10/30/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,77382,Consent not provided,Web,10/30/2016,Yes,No,Closed with explanation
2183971,10/29/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,76259,Consent not provided,Web,10/29/2016,Yes,No,Closed with explanation
2183566,10/29/2016,Mortgage,FHA mortgage,"Application, originator, mortgage broker",No,"Moria Development, Inc.",TX,75050,Consent provided,Web,11/1/2016,Yes,Yes,Closed with explanation
2184459,10/28/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,79912,Consent provided,Web,10/28/2016,Yes,Yes,Closed with explanation
2182923,10/28/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,75070,Consent not provided,Web,10/31/2016,Yes,No,Closed with explanation
2183737,10/28/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,77449,Consent provided,Web,10/31/2016,Yes,No,Closed with non-monetary relief
2183000,10/27/2016,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,78239,Consent provided,Web,10/27/2016,Yes,Yes,Closed with explanation
2182227,10/27/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76262,Consent provided,Web,10/27/2016,Yes,No,Closed with non-monetary relief
2180244,10/26/2016,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",Yes,Movement Mortgage LLC,TX,77040,Unknown,Phone,11/26/2016,Yes,No,Closed with explanation
2179806,10/26/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,77429,Other,Web,10/26/2016,Yes,No,Closed with explanation
2179180,10/26/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,Freedom Mortgage Company,TX,75056,Consent provided,Web,10/26/2016,Yes,No,Closed with explanation
2180198,10/26/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,NATIONSTAR MORTGAGE LLC,TX,77386,Consent provided,Web,10/26/2016,Yes,No,Closed with explanation
2180917,10/26/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,Freedom Mortgage Company,TX,76087,Consent not provided,Web,10/26/2016,Yes,Yes,Closed with explanation
2180100,10/26/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,"LoanCare, LLC",TX,76086,Consent not provided,Web,10/26/2016,Yes,No,Closed with explanation
2178315,10/25/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,Ditech Financial LLC,TX,77090,Consent provided,Web,10/25/2016,Yes,No,Closed with explanation
2177696,10/25/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",No,"Caliber Home Loans, Inc.",TX,77071,Consent provided,Web,10/25/2016,Yes,No,Closed with explanation
2174533,10/25/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,75071,Consent provided,Web,10/25/2016,Yes,No,Closed with explanation
2174311,10/24/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,79938,Consent provided,Web,10/24/2016,Yes,No,Closed with explanation
2174847,10/23/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",No,"Caliber Home Loans, Inc.",TX,77584,Consent provided,Web,10/23/2016,Yes,Yes,Closed with explanation
2174131,10/23/2016,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,76504,Consent provided,Web,10/23/2016,Yes,No,Closed with explanation
2173651,10/23/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,76036,Consent provided,Web,10/23/2016,Yes,No,Closed with explanation
2171364,10/21/2016,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",Yes,Cornerstone Home Lending Inc.,TX,78253,Consent provided,Web,10/21/2016,Yes,No,Closed with explanation
2172114,10/21/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,M&T BANK CORPORATION,TX,77406,Consent provided,Web,10/21/2016,Yes,No,Closed with explanation
2169592,10/21/2016,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",Yes,U.S. BANCORP,TX,79606,Consent provided,Web,10/21/2016,Yes,No,Closed with non-monetary relief
2171614,10/21/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,78504,Consent provided,Web,10/21/2016,Yes,No,Closed with explanation
2170413,10/20/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,76001,Consent provided,Web,10/20/2016,Yes,No,Closed with explanation
2171991,10/20/2016,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,79934,Consent provided,Web,10/20/2016,Yes,No,Closed with explanation
2170125,10/20/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,UNITED SERVICES AUTOMOBILE ASSOCIATION,TX,76063,Consent provided,Web,10/26/2016,Yes,No,Closed with monetary relief
2170987,10/20/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,75013,Consent provided,Web,10/20/2016,Yes,No,Closed with explanation
2168852,10/20/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,77373,Consent provided,Web,10/24/2016,Yes,No,Closed with explanation
2170665,10/20/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,FCI Lender Services Inc.,TX,76063,Consent provided,Web,10/20/2016,Yes,No,Closed with explanation
2167804,10/19/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,78258,Consent provided,Web,10/19/2016,Yes,No,Closed with explanation
2167011,10/18/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,76502,Consent not provided,Web,10/18/2016,Yes,Yes,Closed with explanation
2165686,10/18/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,77005,Unknown,Referral,10/21/2016,Yes,No,Closed with monetary relief
2165782,10/18/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,77091,Consent provided,Web,10/18/2016,Yes,No,Closed with explanation
2164732,10/18/2016,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,Yes,WELLS FARGO & COMPANY,TX,76021,Consent provided,Web,10/18/2016,Yes,No,Closed with explanation
2163137,10/17/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76262,Consent provided,Web,10/17/2016,Yes,Yes,Closed with explanation
2164327,10/17/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,"LoanCare, LLC",TX,77056,Consent provided,Web,10/17/2016,Yes,No,Closed with explanation
2163002,10/17/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,Experian Information Solutions Inc.,TX,75070,Unknown,Phone,10/19/2016,Yes,No,Closed with explanation
2162658,10/16/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,75025,Consent provided,Web,10/16/2016,Yes,No,Closed with explanation
2162422,10/15/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,"LoanCare, LLC",TX,78259,Consent provided,Web,12/2/2016,Yes,No,Closed with explanation
2162332,10/15/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,"Seterus, Inc.",TX,77429,Consent provided,Web,10/15/2016,Yes,No,Closed with explanation
2160613,10/14/2016,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,No,JPMORGAN CHASE & CO.,TX,75230,Consent not provided,Web,10/14/2016,Yes,No,Closed with explanation
2158323,10/13/2016,Mortgage,FHA mortgage,Credit decision / Underwriting,No,NATIONSTAR MORTGAGE LLC,TX,76226,Consent not provided,Web,10/13/2016,Yes,No,Closed with explanation
2159707,10/13/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,76502,Consent provided,Web,10/13/2016,Yes,Yes,Closed with explanation
2159985,10/13/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,76011,Consent provided,Web,10/13/2016,Yes,No,Closed with explanation
2156544,10/13/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Yes,WELLS FARGO & COMPANY,TX,78260,Consent provided,Web,10/18/2016,Yes,No,Closed with explanation
2159378,10/13/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,PNC Bank N.A.,TX,79423,Consent provided,Web,10/13/2016,Yes,No,Closed with explanation
2155093,10/12/2016,Mortgage,VA mortgage,"Application, originator, mortgage broker",Yes,WELLS FARGO & COMPANY,TX,76543,Consent not provided,Web,10/12/2016,Yes,No,Closed with explanation
2153821,10/12/2016,Mortgage,VA mortgage,Settlement process and costs,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,79932,Consent provided,Web,10/12/2016,Yes,No,Closed with non-monetary relief
2157878,10/12/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,NATIONSTAR MORTGAGE LLC,TX,75022,Consent not provided,Web,10/12/2016,Yes,No,Closed with explanation
2157544,10/12/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,PNC Bank N.A.,TX,75056,Consent not provided,Web,10/12/2016,Yes,No,Closed with explanation
2157852,10/12/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,"PENNYMAC LOAN SERVICES, LLC.",TX,77479,Consent provided,Web,10/12/2016,Yes,No,Closed with explanation
2153318,10/11/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,NATIONSTAR MORTGAGE LLC,TX,76140,Consent provided,Web,10/11/2016,Yes,No,Closed with explanation
2155524,10/11/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,77073,Consent not provided,Web,10/28/2016,Yes,Yes,Closed with explanation
2154495,10/11/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,77073,Consent not provided,Web,10/11/2016,Yes,Yes,Closed with explanation
2153356,10/11/2016,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,No,"Rocket Mortgage, LLC",TX,78749,Consent provided,Web,10/11/2016,Yes,No,Closed with explanation
2155921,10/11/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77073,Consent not provided,Web,11/14/2016,Yes,Yes,Closed with explanation
2153138,10/11/2016,Mortgage,FHA mortgage,Settlement process and costs,Yes,Freedom Mortgage Company,TX,77373,Consent provided,Web,10/11/2016,Yes,Yes,Closed with explanation
2153868,10/11/2016,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",Yes,UNITED SERVICES AUTOMOBILE ASSOCIATION,TX,79912,Consent not provided,Web,10/19/2016,Yes,No,Closed with explanation
2153914,10/11/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",No,JPMORGAN CHASE & CO.,TX,78260,Consent provided,Web,10/14/2016,Yes,Yes,Closed with explanation
2154743,10/11/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,RoundPoint Mortgage Servicing Corporation,TX,77469,Consent provided,Web,10/11/2016,Yes,No,Closed with explanation
2155480,10/11/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,PNC Bank N.A.,TX,77493,Consent provided,Web,10/11/2016,Yes,No,Closed
2153429,10/10/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,75243,Consent provided,Web,10/10/2016,Yes,No,Closed with explanation
2153344,10/10/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,75232,Consent provided,Web,10/10/2016,Yes,No,Closed with explanation
